Customer ID,Recency,Frequency,Monetary,score,segment id,segment_name
15323,534.0,24.0,340.8,122,9,hibernating
15324,702.0,8.0,140.22,111,10,lost
15325,104.0,226.0,1596.81,354,1,loyal
15326,334.0,135.0,1551.02,244,8,at_risk
15327,53.0,10.0,208.75,411,3,new_customers
15328,408.0,8.0,107.24,211,9,hibernating
15329,40.0,162.0,2762.68,444,1,loyal
15330,33.0,13.0,714.96,413,4,promising
15331,500.0,44.0,755.41,133,8,at_risk
15332,367.0,154.0,4892.68,245,8,at_risk
15333,209.0,16.0,1028.56,213,6,about_to_sleep
15334,157.0,99.0,351.67,342,2,potential_loyalist
15335,54.0,36.0,173.97,421,3,new_customers
15336,402.0,15.0,240.5,211,9,hibernating
15337,403.0,24.0,344.72,222,9,hibernating
15338,678.0,60.0,283.43,132,9,hibernating
15339,67.0,232.0,1634.09,354,1,loyal
15340,562.0,7.0,105.5,111,10,lost
15341,81.0,24.0,2402.72,324,5,need_attention
15342,117.0,24.0,391.76,322,9,hibernating
15343,88.0,21.0,364.5,322,9,hibernating
15344,1.0,28.0,476.58,522,4,promising
15345,36.0,21.0,367.69,422,3,new_customers
15346,333.0,38.0,591.65,222,9,hibernating
15347,367.0,38.0,1132.3,223,9,hibernating
15348,73.0,9.0,158.04,311,3,new_customers
15349,159.0,72.0,473.81,332,9,hibernating
15350,374.0,30.0,547.6,222,9,hibernating
15351,13.0,329.0,3353.9,555,0,champions
15352,549.0,37.0,114.95,121,10,lost
15353,255.0,376.0,2842.4,254,8,at_risk
15355,30.0,14.0,277.05,411,3,new_customers
15356,32.0,702.0,3314.73,455,0,champions
15358,5.0,1108.0,16228.7,555,0,champions
15359,555.0,17.0,162.6,111,10,lost
15360,40.0,13.0,427.93,412,3,new_customers
15361,362.0,10.0,689.07,213,6,about_to_sleep
15362,449.0,40.0,613.08,133,8,at_risk
15363,242.0,36.0,670.16,223,9,hibernating
15364,96.0,29.0,913.19,323,2,potential_loyalist
15365,26.0,252.0,3791.98,455,0,champions
15366,76.0,138.0,2389.08,344,1,loyal
15367,58.0,279.0,5005.73,455,0,champions
15368,22.0,8.0,722.74,413,4,promising
15369,375.0,98.0,3349.13,245,8,at_risk
15370,41.0,145.0,3713.51,445,0,champions
15371,663.0,1.0,59.4,111,10,lost
15372,138.0,60.0,5954.42,335,1,loyal
15373,9.0,195.0,2884.29,555,0,champions
15374,129.0,10.0,307.32,312,6,about_to_sleep
15375,691.0,6.0,60.96,111,10,lost
15376,41.0,117.0,1233.36,444,1,loyal
15377,383.0,22.0,1179.95,223,9,hibernating
15378,463.0,12.0,246.5,111,10,lost
15379,170.0,265.0,4806.44,355,1,loyal
15380,9.0,55.0,3192.1,535,5,need_attention
15381,214.0,25.0,1887.62,224,8,at_risk
15382,15.0,638.0,13646.5,555,0,champions
15384,170.0,120.0,2021.14,344,1,loyal
15385,41.0,21.0,942.08,423,2,potential_loyalist
15386,187.0,31.0,394.14,222,9,hibernating
15387,493.0,20.0,468.65,122,9,hibernating
15388,271.0,10.0,140.54,211,9,hibernating
15389,173.0,6.0,2733.8,314,4,promising
15390,397.0,77.0,1216.66,234,8,at_risk
15391,571.0,13.0,282.92,112,10,lost
15392,5.0,145.0,2891.82,545,0,champions
15393,17.0,44.0,891.34,533,2,potential_loyalist
15394,10.0,229.0,5251.4,555,0,champions
15395,326.0,7.0,107.45,211,9,hibernating
15396,113.0,16.0,796.38,313,4,promising
15397,290.0,6.0,94.0,211,9,hibernating
15398,17.0,74.0,1339.63,534,5,need_attention
15399,2.0,50.0,815.77,533,2,potential_loyalist
15400,93.0,26.0,1252.8,324,5,need_attention
15401,453.0,14.0,216.95,111,10,lost
15402,149.0,133.0,1816.64,344,1,loyal
15403,492.0,8.0,170.88,111,10,lost
15404,376.0,16.0,257.06,211,9,hibernating
15405,190.0,30.0,659.84,223,9,hibernating
15406,22.0,124.0,891.77,443,5,need_attention
15407,34.0,153.0,1056.44,443,5,need_attention
15408,265.0,34.0,267.18,221,6,about_to_sleep
15409,702.0,12.0,117.2,111,10,lost
15410,85.0,162.0,4685.72,345,1,loyal
15411,27.0,98.0,1346.38,444,1,loyal
15412,172.0,10.0,190.53,311,3,new_customers
15413,692.0,25.0,6798.72,125,8,at_risk
15414,10.0,39.0,774.9,533,2,potential_loyalist
15415,314.0,48.0,572.81,232,9,hibernating
15416,65.0,229.0,4562.87,355,1,loyal
15417,86.0,28.0,508.8,322,9,hibernating
15418,426.0,69.0,452.32,132,9,hibernating
15419,25.0,8.0,135.86,411,3,new_customers
15420,435.0,56.0,743.0,133,8,at_risk
15421,59.0,316.0,3805.34,355,1,loyal
15422,324.0,121.0,1615.02,244,8,at_risk
15423,39.0,11.0,219.14,411,3,new_customers
15424,255.0,33.0,597.78,222,9,hibernating
15425,401.0,144.0,1944.57,244,8,at_risk
15426,20.0,448.0,2186.48,454,0,champions
15427,34.0,306.0,1483.14,454,0,champions
15428,16.0,44.0,762.75,533,2,potential_loyalist
15429,27.0,83.0,364.9,442,2,potential_loyalist
15430,468.0,39.0,903.75,133,8,at_risk
15431,503.0,2.0,153.24,111,10,lost
15432,24.0,18.0,301.26,422,3,new_customers
15433,80.0,53.0,417.87,332,9,hibernating
15434,9.0,133.0,2517.11,544,0,champions
15435,23.0,29.0,149.29,421,3,new_customers
15436,13.0,329.0,1122.53,553,2,potential_loyalist
15437,263.0,57.0,393.45,232,9,hibernating
15438,132.0,25.0,156.58,321,6,about_to_sleep
15439,405.0,57.0,1269.05,234,8,at_risk
15440,55.0,62.0,383.68,432,2,potential_loyalist
15441,397.0,57.0,1254.21,234,8,at_risk
15442,249.0,2.0,594.0,212,9,hibernating
15443,2.0,651.0,5116.14,555,0,champions
15444,10.0,219.0,1418.26,554,0,champions
15445,265.0,14.0,284.5,212,9,hibernating
15446,377.0,113.0,403.95,242,8,at_risk
15447,331.0,30.0,484.93,222,9,hibernating
15448,313.0,49.0,788.81,233,9,hibernating
15449,27.0,62.0,971.22,433,2,potential_loyalist
15450,31.0,30.0,429.84,422,3,new_customers
15451,435.0,63.0,233.21,131,10,lost
15452,30.0,202.0,1799.11,454,0,champions
15453,2.0,286.0,1388.37,554,0,champions
15454,363.0,41.0,307.69,232,9,hibernating
15455,598.0,2.0,38.25,111,10,lost
15456,284.0,230.0,2119.27,254,8,at_risk
15457,263.0,58.0,237.07,231,6,about_to_sleep
15458,26.0,13.0,370.44,412,3,new_customers
15459,418.0,7.0,202.83,111,10,lost
15460,355.0,58.0,216.76,231,6,about_to_sleep
15461,461.0,2.0,429.7,112,10,lost
15462,95.0,41.0,737.05,333,2,potential_loyalist
15463,30.0,7.0,126.14,411,3,new_customers
15464,339.0,157.0,1048.85,243,8,at_risk
15465,20.0,262.0,11690.4,455,0,champions
15466,86.0,265.0,1571.01,354,1,loyal
15467,10.0,53.0,511.88,532,2,potential_loyalist
15468,36.0,88.0,1387.48,444,1,loyal
15469,44.0,47.0,834.4,433,2,potential_loyalist
15470,576.0,4.0,63.42,111,10,lost
15471,3.0,162.0,1316.56,544,0,champions
15472,114.0,76.0,371.56,332,9,hibernating
15473,15.0,17.0,1740.0,514,4,promising
15474,596.0,20.0,163.1,121,10,lost
15475,78.0,29.0,454.11,322,9,hibernating
15476,381.0,78.0,2180.28,244,8,at_risk
15477,650.0,2.0,368.4,112,10,lost
15478,41.0,71.0,2024.98,434,5,need_attention
15479,734.0,9.0,147.4,111,10,lost
15480,117.0,213.0,3592.25,355,1,loyal
15481,402.0,38.0,1993.34,224,8,at_risk
15482,16.0,173.0,10066.32,545,0,champions
15483,162.0,290.0,862.2,353,2,potential_loyalist
15484,2.0,242.0,4624.8,555,0,champions
15485,31.0,140.0,4767.42,445,0,champions
15486,528.0,1.0,102.0,111,10,lost
15487,680.0,14.0,231.32,111,10,lost
15488,93.0,11.0,431.92,312,6,about_to_sleep
15489,23.0,121.0,2327.36,444,1,loyal
15490,431.0,29.0,188.1,121,10,lost
15491,96.0,155.0,3090.85,345,1,loyal
15492,29.0,35.0,659.46,423,2,potential_loyalist
15493,33.0,652.0,4280.43,455,0,champions
15494,22.0,379.0,3780.05,455,0,champions
15495,380.0,20.0,246.5,221,6,about_to_sleep
15496,632.0,22.0,146.14,121,10,lost
15497,18.0,123.0,8643.46,545,0,champions
15498,3.0,951.0,24829.06,555,0,champions
15499,724.0,42.0,161.6,131,10,lost
15500,9.0,68.0,1131.56,533,2,potential_loyalist
15501,405.0,70.0,402.5,232,9,hibernating
15502,16.0,354.0,8138.22,555,0,champions
15503,363.0,123.0,267.15,241,6,about_to_sleep
15504,82.0,70.0,413.9,332,9,hibernating
15505,53.0,95.0,3497.14,445,0,champions
15506,23.0,278.0,2040.03,454,0,champions
15507,172.0,46.0,492.36,332,9,hibernating
15508,190.0,92.0,1000.27,243,8,at_risk
15509,381.0,29.0,166.51,221,6,about_to_sleep
15510,331.0,1.0,250.0,211,9,hibernating
15511,12.0,160.0,909.23,543,1,loyal
15512,156.0,32.0,331.58,322,9,hibernating
15513,32.0,556.0,26019.11,455,0,champions
15514,13.0,380.0,5422.28,555,0,champions
15515,388.0,7.0,171.81,211,9,hibernating
15516,45.0,15.0,62.43,411,3,new_customers
15517,234.0,27.0,267.03,221,6,about_to_sleep
15518,65.0,461.0,4110.54,355,1,loyal
15519,384.0,37.0,344.61,222,9,hibernating
15520,2.0,18.0,343.5,522,4,promising
15521,37.0,421.0,6674.44,455,0,champions
15522,33.0,57.0,398.84,432,2,potential_loyalist
15523,85.0,220.0,17254.04,355,1,loyal
15524,25.0,9.0,591.4,412,3,new_customers
15525,3.0,204.0,966.87,553,2,potential_loyalist
15526,34.0,4.0,148.44,411,3,new_customers
15527,19.0,331.0,5236.44,555,0,champions
15528,255.0,26.0,229.33,221,6,about_to_sleep
15529,23.0,797.0,4788.84,455,0,champions
15530,22.0,143.0,1813.72,444,1,loyal
15531,9.0,228.0,2007.44,554,0,champions
15532,26.0,634.0,3708.05,455,0,champions
15533,20.0,82.0,746.92,443,5,need_attention
15534,726.0,8.0,162.25,111,10,lost
15535,174.0,138.0,998.57,343,5,need_attention
15536,410.0,16.0,259.09,111,10,lost
15537,164.0,24.0,110.92,321,6,about_to_sleep
15538,538.0,14.0,3358.4,115,7,cannot_lose_them_but_losing
15539,8.0,41.0,538.46,532,2,potential_loyalist
15540,12.0,31.0,460.68,522,4,promising
15541,115.0,29.0,85.13,321,6,about_to_sleep
15542,513.0,250.0,895.9,153,8,at_risk
15543,289.0,58.0,242.84,231,6,about_to_sleep
15544,9.0,535.0,7779.58,555,0,champions
15545,55.0,81.0,292.72,442,2,potential_loyalist
15546,607.0,18.0,539.55,122,9,hibernating
15547,8.0,1359.0,10143.44,555,0,champions
15548,596.0,23.0,158.09,121,10,lost
15549,78.0,161.0,2308.46,344,1,loyal
15550,5.0,238.0,2002.35,554,0,champions
15551,37.0,153.0,1659.28,444,1,loyal
15552,218.0,30.0,252.52,221,6,about_to_sleep
15553,61.0,56.0,437.23,332,9,hibernating
15554,278.0,14.0,217.2,211,9,hibernating
15555,13.0,1658.0,10937.2,555,0,champions
15556,25.0,31.0,279.77,421,3,new_customers
15557,29.0,20.0,473.65,422,3,new_customers
15558,640.0,24.0,143.33,121,10,lost
15559,569.0,62.0,1109.4,133,8,at_risk
15560,398.0,10.0,153.52,211,9,hibernating
15561,12.0,92.0,1856.54,544,0,champions
15562,352.0,34.0,673.38,223,9,hibernating
15563,9.0,264.0,2781.21,554,0,champions
15564,464.0,4.0,70.74,111,10,lost
15565,51.0,8.0,173.16,411,3,new_customers
15566,393.0,12.0,227.87,211,9,hibernating
15567,19.0,7.0,186.01,511,3,new_customers
15568,3.0,53.0,758.29,533,2,potential_loyalist
15569,104.0,142.0,3586.35,345,1,loyal
15570,8.0,750.0,8729.34,555,0,champions
15571,12.0,635.0,4051.63,555,0,champions
15572,5.0,356.0,4068.67,555,0,champions
15573,32.0,220.0,1207.18,454,0,champions
15574,178.0,253.0,1101.05,353,2,potential_loyalist
15575,620.0,3.0,30.1,111,10,lost
15576,38.0,45.0,940.67,433,2,potential_loyalist
15577,152.0,60.0,397.98,332,9,hibernating
15578,163.0,13.0,127.1,311,3,new_customers
15579,69.0,169.0,1267.25,344,1,loyal
15580,377.0,229.0,1256.89,254,8,at_risk
15581,121.0,676.0,5533.39,355,1,loyal
15582,25.0,44.0,682.91,433,2,potential_loyalist
15583,377.0,46.0,107.86,231,6,about_to_sleep
15584,24.0,224.0,1272.0,454,0,champions
15585,177.0,31.0,455.3,322,9,hibernating
15586,592.0,39.0,1128.66,133,8,at_risk
15587,51.0,14.0,1522.08,414,4,promising
15588,678.0,4.0,579.6,112,10,lost
15589,256.0,28.0,456.58,222,9,hibernating
15590,383.0,87.0,1496.6,244,8,at_risk
15591,583.0,7.0,217.9,111,10,lost
15592,47.0,24.0,388.58,422,3,new_customers
15593,71.0,5.0,199.8,311,3,new_customers
15594,16.0,104.0,1767.53,544,0,champions
15595,488.0,4.0,357.6,112,10,lost
15596,101.0,160.0,2617.37,344,1,loyal
15597,30.0,38.0,554.52,422,3,new_customers
15598,36.0,38.0,543.02,422,3,new_customers
15599,27.0,83.0,1250.06,444,1,loyal
15600,429.0,71.0,1179.96,133,8,at_risk
15601,12.0,830.0,14150.84,555,0,champions
15602,9.0,136.0,2902.16,545,0,champions
15603,79.0,5.0,74.73,311,3,new_customers
15604,53.0,17.0,216.39,411,3,new_customers
15605,37.0,100.0,1738.55,444,1,loyal
15606,58.0,159.0,4733.47,445,0,champions
15607,337.0,110.0,1616.37,244,8,at_risk
15608,29.0,105.0,1785.98,444,1,loyal
15609,185.0,14.0,270.03,311,3,new_customers
15610,52.0,6.0,112.46,411,3,new_customers
15611,10.0,100.0,2858.37,544,0,champions
15612,37.0,6.0,195.15,411,3,new_customers
15613,611.0,27.0,433.72,122,9,hibernating
15614,438.0,80.0,3021.61,145,8,at_risk
15615,11.0,910.0,21302.97,555,0,champions
15616,439.0,13.0,317.11,112,10,lost
15617,397.0,42.0,828.55,233,9,hibernating
15618,33.0,45.0,747.03,433,2,potential_loyalist
15619,11.0,3.0,336.4,512,3,new_customers
15620,51.0,134.0,1909.93,444,1,loyal
15621,5.0,18.0,1158.77,523,4,promising
15622,44.0,430.0,7346.13,455,0,champions
15623,142.0,108.0,2437.05,344,1,loyal
15624,117.0,34.0,588.13,322,9,hibernating
15625,101.0,177.0,3203.25,345,1,loyal
15626,75.0,80.0,1049.37,343,5,need_attention
15627,458.0,24.0,566.9,122,9,hibernating
15628,5.0,303.0,5284.18,555,0,champions
15629,451.0,77.0,2240.9,134,8,at_risk
15630,46.0,81.0,1475.45,444,1,loyal
15631,643.0,39.0,596.67,132,9,hibernating
15632,16.0,171.0,3147.31,545,0,champions
15633,510.0,185.0,4173.41,155,7,cannot_lose_them_but_losing
15634,18.0,34.0,554.65,522,4,promising
15635,396.0,2.0,100.35,211,9,hibernating
15636,90.0,57.0,1444.58,334,5,need_attention
15637,53.0,41.0,797.59,433,2,potential_loyalist
15638,302.0,29.0,2137.2,224,8,at_risk
15639,135.0,70.0,1028.33,333,2,potential_loyalist
15640,5.0,776.0,23503.64,555,0,champions
15641,106.0,311.0,5345.55,355,1,loyal
15642,730.0,6.0,105.78,111,10,lost
15643,180.0,36.0,647.4,323,2,potential_loyalist
15644,167.0,238.0,813.0,353,2,potential_loyalist
15645,19.0,67.0,1042.57,533,2,potential_loyalist
15646,158.0,67.0,762.31,333,2,potential_loyalist
15647,416.0,11.0,169.0,111,10,lost
15648,205.0,25.0,602.6,223,9,hibernating
15649,337.0,11.0,1660.35,214,7,cannot_lose_them_but_losing
15650,522.0,35.0,539.03,122,9,hibernating
15651,37.0,60.0,1259.06,434,5,need_attention
15652,92.0,103.0,1411.84,344,1,loyal
15653,93.0,6.0,877.44,313,4,promising
15654,10.0,21.0,922.53,523,4,promising
15655,234.0,33.0,511.32,222,9,hibernating
15656,46.0,47.0,748.5,433,2,potential_loyalist
15657,23.0,1.0,30.0,411,3,new_customers
15658,191.0,115.0,1964.14,244,8,at_risk
15659,44.0,21.0,532.49,422,3,new_customers
15660,26.0,153.0,2554.84,444,1,loyal
15661,318.0,44.0,1215.95,234,8,at_risk
15662,662.0,12.0,283.73,112,10,lost
15663,107.0,9.0,138.14,311,3,new_customers
15664,51.0,69.0,1222.03,434,5,need_attention
15665,169.0,288.0,4015.12,355,1,loyal
15666,473.0,67.0,632.94,133,8,at_risk
15667,40.0,13.0,301.32,412,3,new_customers
15668,218.0,1.0,76.32,211,9,hibernating
15669,41.0,35.0,677.69,423,2,potential_loyalist
15670,297.0,20.0,315.2,222,9,hibernating
15671,19.0,78.0,2635.49,544,0,champions
15672,726.0,3.0,45.3,111,10,lost
15673,89.0,288.0,6409.84,355,1,loyal
15674,74.0,372.0,6217.85,355,1,loyal
15675,82.0,35.0,542.04,322,9,hibernating
15676,10.0,208.0,3324.09,555,0,champions
15677,50.0,72.0,1305.63,434,5,need_attention
15678,53.0,97.0,1893.89,444,1,loyal
15679,25.0,110.0,781.28,443,5,need_attention
15680,10.0,237.0,4010.99,555,0,champions
15681,19.0,87.0,2480.2,544,0,champions
15682,600.0,26.0,316.99,122,9,hibernating
15683,118.0,26.0,524.54,322,9,hibernating
15684,548.0,13.0,154.15,111,10,lost
15685,451.0,17.0,55.98,111,10,lost
15686,421.0,1.0,90.0,111,10,lost
15687,9.0,168.0,2981.5,545,0,champions
15688,419.0,27.0,190.57,121,10,lost
15689,120.0,24.0,521.03,322,9,hibernating
15690,5.0,19.0,239.76,521,4,promising
15691,253.0,13.0,511.8,212,9,hibernating
15692,29.0,12.0,191.04,411,3,new_customers
15693,660.0,1.0,37.5,111,10,lost
15694,1.0,151.0,9734.13,545,0,champions
15695,267.0,59.0,1131.04,233,9,hibernating
15696,34.0,238.0,3757.47,455,0,champions
15697,690.0,14.0,246.75,111,10,lost
15698,625.0,2.0,46.2,111,10,lost
15699,18.0,18.0,309.65,522,4,promising
15700,173.0,87.0,664.03,343,5,need_attention
15701,3.0,237.0,1542.14,554,0,champions
15702,477.0,30.0,140.39,121,10,lost
15703,265.0,5.0,211.5,211,9,hibernating
15704,141.0,206.0,3747.16,355,1,loyal
15705,202.0,6.0,143.1,211,9,hibernating
15706,64.0,55.0,1001.81,333,2,potential_loyalist
15707,36.0,214.0,945.58,453,2,potential_loyalist
15708,41.0,361.0,3981.62,455,0,champions
15709,284.0,27.0,327.85,222,9,hibernating
15710,418.0,110.0,898.87,143,8,at_risk
15711,557.0,25.0,420.25,122,9,hibernating
15712,10.0,167.0,3467.46,545,0,champions
15713,144.0,52.0,814.84,333,2,potential_loyalist
15714,12.0,49.0,784.81,533,2,potential_loyalist
15715,556.0,38.0,658.02,123,9,hibernating
15716,146.0,288.0,2509.71,354,1,loyal
15717,235.0,24.0,607.0,223,9,hibernating
15718,541.0,18.0,293.79,122,9,hibernating
15719,33.0,1788.0,10134.36,455,0,champions
15720,25.0,155.0,741.92,443,5,need_attention
15721,12.0,91.0,507.08,542,2,potential_loyalist
15722,36.0,190.0,5140.4,455,0,champions
15723,365.0,129.0,947.65,243,8,at_risk
15724,202.0,20.0,299.8,222,9,hibernating
15725,16.0,32.0,415.25,522,4,promising
15726,391.0,23.0,321.91,222,9,hibernating
15727,17.0,694.0,9445.51,555,0,champions
15728,50.0,16.0,409.8,412,3,new_customers
15729,213.0,11.0,154.7,211,9,hibernating
15730,66.0,115.0,1708.18,344,1,loyal
15731,554.0,8.0,125.3,111,10,lost
15732,213.0,100.0,1499.42,244,8,at_risk
15733,283.0,10.0,162.3,211,9,hibernating
15734,115.0,43.0,2263.3,334,5,need_attention
15735,422.0,19.0,327.68,122,9,hibernating
15736,431.0,101.0,1755.52,144,7,cannot_lose_them_but_losing
15737,15.0,81.0,1121.21,543,1,loyal
15738,19.0,486.0,13015.42,555,0,champions
15739,67.0,8.0,449.12,312,6,about_to_sleep
15740,50.0,9.0,154.88,411,3,new_customers
15741,459.0,12.0,208.62,111,10,lost
15742,620.0,41.0,156.87,131,10,lost
15743,17.0,88.0,784.46,543,1,loyal
15744,78.0,3.0,34.8,311,3,new_customers
15745,9.0,65.0,1071.24,533,2,potential_loyalist
15746,135.0,27.0,182.96,321,6,about_to_sleep
15747,13.0,221.0,2560.66,554,0,champions
15748,41.0,37.0,614.76,423,2,potential_loyalist
15749,236.0,14.0,24850.9,215,7,cannot_lose_them_but_losing
15750,3.0,640.0,6374.98,555,0,champions
15751,461.0,130.0,1318.84,144,7,cannot_lose_them_but_losing
15752,40.0,597.0,3939.44,455,0,champions
15753,305.0,1.0,79.2,211,9,hibernating
15754,51.0,133.0,3001.86,445,0,champions
15755,2.0,382.0,5936.95,555,0,champions
15756,62.0,192.0,532.96,352,2,potential_loyalist
15757,66.0,193.0,2940.36,355,1,loyal
15758,25.0,9.0,205.25,411,3,new_customers
15759,219.0,17.0,810.98,213,6,about_to_sleep
15761,443.0,5.0,143.05,111,10,lost
15762,66.0,37.0,583.75,322,9,hibernating
15763,32.0,61.0,1048.67,433,2,potential_loyalist
15764,82.0,259.0,4453.28,355,1,loyal
15765,667.0,25.0,370.63,122,9,hibernating
15766,65.0,28.0,799.66,323,2,potential_loyalist
15768,116.0,1238.0,15601.09,355,1,loyal
15769,8.0,224.0,84183.52,555,0,champions
15770,613.0,18.0,321.45,122,9,hibernating
15771,605.0,28.0,1006.54,123,9,hibernating
15772,419.0,16.0,280.88,111,10,lost
15773,6.0,47.0,774.52,533,2,potential_loyalist
15774,69.0,113.0,1329.94,344,1,loyal
15775,246.0,9.0,150.5,211,9,hibernating
15776,134.0,18.0,241.62,321,6,about_to_sleep
15777,242.0,41.0,1732.16,234,8,at_risk
15778,432.0,17.0,307.95,112,10,lost
15779,464.0,8.0,124.08,111,10,lost
15780,184.0,29.0,475.28,322,9,hibernating
15781,26.0,21.0,333.56,422,3,new_customers
15782,10.0,62.0,3993.3,535,5,need_attention
15783,11.0,14.0,246.3,511,3,new_customers
15784,468.0,43.0,848.33,133,8,at_risk
15785,30.0,244.0,5825.33,455,0,champions
15786,44.0,482.0,8392.85,455,0,champions
15787,27.0,206.0,948.05,453,2,potential_loyalist
15788,501.0,15.0,215.53,111,10,lost
15789,359.0,136.0,1932.01,244,8,at_risk
15790,11.0,35.0,220.85,521,4,promising
15791,44.0,179.0,3543.74,445,0,champions
15792,400.0,57.0,933.84,233,9,hibernating
15793,15.0,29.0,2382.92,524,4,promising
15794,737.0,15.0,777.0,113,7,cannot_lose_them_but_losing
15795,150.0,131.0,1979.87,344,1,loyal
15796,2.0,297.0,5157.93,555,0,champions
15797,114.0,12.0,2821.08,314,4,promising
15798,493.0,83.0,1535.37,144,7,cannot_lose_them_but_losing
15799,76.0,155.0,1424.29,344,1,loyal
15800,108.0,244.0,1242.58,354,1,loyal
15801,47.0,69.0,1042.19,433,2,potential_loyalist
15803,52.0,51.0,1929.66,434,5,need_attention
15804,1.0,268.0,3848.55,555,0,champions
15805,24.0,549.0,9812.98,455,0,champions
15806,47.0,31.0,784.58,423,2,potential_loyalist
15807,51.0,88.0,1817.52,444,1,loyal
15808,307.0,801.0,17260.78,255,8,at_risk
15809,36.0,53.0,862.88,433,2,potential_loyalist
15810,79.0,187.0,2724.8,354,1,loyal
15811,18.0,300.0,3553.37,555,0,champions
15812,108.0,126.0,5186.17,345,1,loyal
15813,208.0,40.0,1303.91,234,8,at_risk
15814,17.0,99.0,2608.34,544,0,champions
15815,64.0,49.0,2100.6,334,5,need_attention
15816,543.0,10.0,93.3,111,10,lost
15817,421.0,152.0,2766.4,144,7,cannot_lose_them_but_losing
15818,589.0,11.0,340.5,112,10,lost
15819,50.0,260.0,3915.44,455,0,champions
15820,320.0,17.0,206.98,211,9,hibernating
15821,45.0,62.0,570.96,432,2,potential_loyalist
15822,4.0,68.0,1817.91,534,5,need_attention
15823,373.0,146.0,3300.26,245,8,at_risk
15824,454.0,26.0,890.94,123,9,hibernating
15825,173.0,20.0,532.94,322,9,hibernating
15826,52.0,121.0,2583.13,444,1,loyal
15827,74.0,242.0,3247.09,355,1,loyal
15828,376.0,74.0,1108.82,233,9,hibernating
15829,100.0,51.0,636.14,333,2,potential_loyalist
15830,30.0,39.0,547.7,432,2,potential_loyalist
15831,59.0,68.0,801.76,333,2,potential_loyalist
15832,255.0,54.0,836.79,233,9,hibernating
15833,738.0,5.0,80.4,111,10,lost
15834,71.0,379.0,3624.14,355,1,loyal
15835,45.0,50.0,954.09,433,2,potential_loyalist
15836,51.0,8.0,117.47,411,3,new_customers
15837,65.0,52.0,777.01,333,2,potential_loyalist
15838,12.0,208.0,72748.88,555,0,champions
15839,26.0,65.0,1020.74,433,2,potential_loyalist
15840,59.0,28.0,345.66,322,9,hibernating
15841,65.0,94.0,2716.5,344,1,loyal
15842,389.0,28.0,528.75,222,9,hibernating
15843,304.0,8.0,118.95,211,9,hibernating
15844,47.0,11.0,130.74,411,3,new_customers
15845,18.0,181.0,4273.65,555,0,champions
15846,386.0,29.0,107.01,221,6,about_to_sleep
15847,39.0,48.0,822.57,433,2,potential_loyalist
15848,622.0,35.0,139.94,121,10,lost
15850,20.0,334.0,1058.72,453,2,potential_loyalist
15851,527.0,8.0,109.73,111,10,lost
15852,187.0,33.0,257.26,221,6,about_to_sleep
15853,52.0,30.0,110.8,421,3,new_customers
15854,5.0,258.0,5583.81,555,0,champions
15855,137.0,95.0,1052.72,343,5,need_attention
15856,5.0,1134.0,32284.52,555,0,champions
15857,19.0,24.0,570.48,522,4,promising
15858,16.0,438.0,3550.94,555,0,champions
15859,433.0,22.0,438.46,122,9,hibernating
15860,41.0,353.0,2402.55,454,0,champions
15861,13.0,797.0,4229.29,555,0,champions
15862,9.0,517.0,2574.06,554,0,champions
15863,26.0,79.0,358.7,442,2,potential_loyalist
15864,23.0,25.0,2014.22,424,4,promising
15865,41.0,127.0,2248.92,444,1,loyal
15866,102.0,45.0,230.53,331,6,about_to_sleep
15867,6.0,1031.0,8898.85,555,0,champions
15868,584.0,4.0,94.53,111,10,lost
15869,278.0,35.0,323.66,222,9,hibernating
15870,33.0,147.0,862.61,443,5,need_attention
15871,438.0,5.0,33.1,111,10,lost
15872,15.0,215.0,795.68,553,2,potential_loyalist
15873,493.0,7.0,138.24,111,10,lost
15874,64.0,364.0,11172.35,355,1,loyal
15875,647.0,25.0,111.72,121,10,lost
15876,410.0,11.0,1449.14,114,7,cannot_lose_them_but_losing
15877,2.0,127.0,440.78,542,2,potential_loyalist
15878,562.0,51.0,330.77,132,9,hibernating
15879,405.0,183.0,1157.3,253,8,at_risk
15880,370.0,104.0,313.28,242,8,at_risk
15881,313.0,30.0,438.24,222,9,hibernating
15882,199.0,59.0,1098.59,233,9,hibernating
15883,3.0,49.0,396.48,532,2,potential_loyalist
15884,433.0,15.0,249.7,111,10,lost
15885,93.0,118.0,1737.57,344,1,loyal
15886,61.0,62.0,1052.87,333,2,potential_loyalist
15887,407.0,37.0,1027.15,223,9,hibernating
15888,81.0,37.0,402.12,322,9,hibernating
15889,157.0,331.0,1497.91,354,1,loyal
15890,395.0,10.0,535.65,212,9,hibernating
15891,227.0,62.0,524.52,232,9,hibernating
15892,670.0,38.0,128.2,121,10,lost
15893,482.0,1.0,305.28,112,10,lost
15894,254.0,41.0,263.55,231,6,about_to_sleep
15895,150.0,11.0,179.17,311,3,new_customers
15897,195.0,24.0,222.05,221,6,about_to_sleep
15898,2.0,636.0,5025.22,555,0,champions
15899,369.0,4.0,56.25,211,9,hibernating
15900,24.0,129.0,890.5,443,5,need_attention
15901,17.0,171.0,703.22,543,1,loyal
15902,381.0,18.0,145.01,221,6,about_to_sleep
15903,10.0,116.0,8899.62,545,0,champions
15904,9.0,30.0,164.68,521,4,promising
