Customer ID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score
15288,44.0,155.0,3717.48,4,4,5,445
15289,30.0,97.0,1570.71,4,4,4,444
15290,5.0,301.0,10355.58,5,5,5,555
15291,26.0,260.0,13182.92,4,5,5,455
15292,202.0,25.0,180.94,2,2,1,221
15293,666.0,19.0,247.5,1,2,1,121
15294,401.0,17.0,222.3,2,1,1,211
15295,655.0,53.0,217.24,1,3,1,131
15296,45.0,545.0,10223.93,4,5,5,455
15297,11.0,41.0,635.04,5,3,3,533
15298,3.0,429.0,7961.38,5,5,5,555
15299,68.0,11.0,5550.52,3,1,5,315
15300,65.0,28.0,496.44,3,2,2,322
15301,51.0,350.0,6887.84,4,5,5,455
15302,731.0,14.0,291.05,1,1,2,112
15303,291.0,67.0,1178.78,2,3,3,233
15304,61.0,27.0,782.3,3,2,3,323
15305,556.0,5.0,93.6,1,1,1,111
15306,65.0,163.0,3480.98,3,4,5,345
15307,96.0,12.0,205.3,3,1,1,311
15308,271.0,21.0,302.27,2,2,2,222
15309,611.0,52.0,732.53,1,3,3,133
15310,479.0,45.0,1634.64,1,3,4,134
15311,1.0,4588.0,112226.2,5,5,5,555
15312,76.0,165.0,2916.49,3,4,5,345
15313,111.0,1.0,52.0,3,1,1,311
15314,200.0,51.0,800.65,2,3,3,233
15315,65.0,36.0,551.54,3,2,2,322
15316,327.0,1.0,165.0,2,1,1,211
15317,678.0,5.0,129.75,1,1,1,111
15318,4.0,33.0,312.62,5,2,2,522
15319,284.0,16.0,204.5,2,1,1,211
15320,45.0,36.0,267.13,4,2,1,421
15321,50.0,323.0,6575.5,4,5,5,455
15322,65.0,79.0,1322.45,3,4,4,344
15323,534.0,24.0,340.8,1,2,2,122
15324,702.0,8.0,140.22,1,1,1,111
15325,104.0,226.0,1596.81,3,5,4,354
15326,334.0,135.0,1551.02,2,4,4,244
15327,53.0,10.0,208.75,4,1,1,411
15328,408.0,8.0,107.24,2,1,1,211
15329,40.0,162.0,2762.68,4,4,4,444
15330,33.0,13.0,714.96,4,1,3,413
15331,500.0,44.0,755.41,1,3,3,133
15332,367.0,154.0,4892.68,2,4,5,245
15333,209.0,16.0,1028.56,2,1,3,213
15334,157.0,99.0,351.67,3,4,2,342
15335,54.0,36.0,173.97,4,2,1,421
15336,402.0,15.0,240.5,2,1,1,211
15337,403.0,24.0,344.72,2,2,2,222
15338,678.0,60.0,283.43,1,3,2,132
15339,67.0,232.0,1634.09,3,5,4,354
15340,562.0,7.0,105.5,1,1,1,111
15341,81.0,24.0,2402.72,3,2,4,324
15342,117.0,24.0,391.76,3,2,2,322
15343,88.0,21.0,364.5,3,2,2,322
15344,1.0,28.0,476.58,5,2,2,522
15345,36.0,21.0,367.69,4,2,2,422
15346,333.0,38.0,591.65,2,2,2,222
15347,367.0,38.0,1132.3,2,2,3,223
15348,73.0,9.0,158.04,3,1,1,311
15349,159.0,72.0,473.81,3,3,2,332
15350,374.0,30.0,547.6,2,2,2,222
15351,13.0,329.0,3353.9,5,5,5,555
15352,549.0,37.0,114.95,1,2,1,121
15353,255.0,376.0,2842.4,2,5,4,254
15355,30.0,14.0,277.05,4,1,1,411
15356,32.0,702.0,3314.73,4,5,5,455
15358,5.0,1108.0,16228.7,5,5,5,555
15359,555.0,17.0,162.6,1,1,1,111
15360,40.0,13.0,427.93,4,1,2,412
15361,362.0,10.0,689.07,2,1,3,213
15362,449.0,40.0,613.08,1,3,3,133
15363,242.0,36.0,670.16,2,2,3,223
15364,96.0,29.0,913.19,3,2,3,323
15365,26.0,252.0,3791.98,4,5,5,455
15366,76.0,138.0,2389.08,3,4,4,344
15367,58.0,279.0,5005.73,4,5,5,455
15368,22.0,8.0,722.74,4,1,3,413
15369,375.0,98.0,3349.13,2,4,5,245
15370,41.0,145.0,3713.51,4,4,5,445
15371,663.0,1.0,59.4,1,1,1,111
15372,138.0,60.0,5954.42,3,3,5,335
15373,9.0,195.0,2884.29,5,5,5,555
15374,129.0,10.0,307.32,3,1,2,312
15375,691.0,6.0,60.96,1,1,1,111
15376,41.0,117.0,1233.36,4,4,4,444
15377,383.0,22.0,1179.95,2,2,3,223
15378,463.0,12.0,246.5,1,1,1,111
15379,170.0,265.0,4806.44,3,5,5,355
15380,9.0,55.0,3192.1,5,3,5,535
15381,214.0,25.0,1887.62,2,2,4,224
15382,15.0,638.0,13646.5,5,5,5,555
15384,170.0,120.0,2021.14,3,4,4,344
15385,41.0,21.0,942.08,4,2,3,423
15386,187.0,31.0,394.14,2,2,2,222
15387,493.0,20.0,468.65,1,2,2,122
15388,271.0,10.0,140.54,2,1,1,211
15389,173.0,6.0,2733.8,3,1,4,314
15390,397.0,77.0,1216.66,2,3,4,234
15391,571.0,13.0,282.92,1,1,2,112
15392,5.0,145.0,2891.82,5,4,5,545
15393,17.0,44.0,891.34,5,3,3,533
15394,10.0,229.0,5251.4,5,5,5,555
15395,326.0,7.0,107.45,2,1,1,211
15396,113.0,16.0,796.38,3,1,3,313
15397,290.0,6.0,94.0,2,1,1,211
15398,17.0,74.0,1339.63,5,3,4,534
15399,2.0,50.0,815.77,5,3,3,533
15400,93.0,26.0,1252.8,3,2,4,324
15401,453.0,14.0,216.95,1,1,1,111
15402,149.0,133.0,1816.64,3,4,4,344
15403,492.0,8.0,170.88,1,1,1,111
15404,376.0,16.0,257.06,2,1,1,211
15405,190.0,30.0,659.84,2,2,3,223
15406,22.0,124.0,891.77,4,4,3,443
15407,34.0,153.0,1056.44,4,4,3,443
15408,265.0,34.0,267.18,2,2,1,221
15409,702.0,12.0,117.2,1,1,1,111
15410,85.0,162.0,4685.72,3,4,5,345
15411,27.0,98.0,1346.38,4,4,4,444
15412,172.0,10.0,190.53,3,1,1,311
15413,692.0,25.0,6798.72,1,2,5,125
15414,10.0,39.0,774.9,5,3,3,533
15415,314.0,48.0,572.81,2,3,2,232
15416,65.0,229.0,4562.87,3,5,5,355
15417,86.0,28.0,508.8,3,2,2,322
15418,426.0,69.0,452.32,1,3,2,132
15419,25.0,8.0,135.86,4,1,1,411
15420,435.0,56.0,743.0,1,3,3,133
15421,59.0,316.0,3805.34,3,5,5,355
15422,324.0,121.0,1615.02,2,4,4,244
15423,39.0,11.0,219.14,4,1,1,411
15424,255.0,33.0,597.78,2,2,2,222
15425,401.0,144.0,1944.57,2,4,4,244
15426,20.0,448.0,2186.48,4,5,4,454
15427,34.0,306.0,1483.14,4,5,4,454
15428,16.0,44.0,762.75,5,3,3,533
15429,27.0,83.0,364.9,4,4,2,442
15430,468.0,39.0,903.75,1,3,3,133
15431,503.0,2.0,153.24,1,1,1,111
15432,24.0,18.0,301.26,4,2,2,422
15433,80.0,53.0,417.87,3,3,2,332
15434,9.0,133.0,2517.11,5,4,4,544
15435,23.0,29.0,149.29,4,2,1,421
15436,13.0,329.0,1122.53,5,5,3,553
15437,263.0,57.0,393.45,2,3,2,232
15438,132.0,25.0,156.58,3,2,1,321
15439,405.0,57.0,1269.05,2,3,4,234
15440,55.0,62.0,383.68,4,3,2,432
15441,397.0,57.0,1254.21,2,3,4,234
15442,249.0,2.0,594.0,2,1,2,212
15443,2.0,651.0,5116.14,5,5,5,555
15444,10.0,219.0,1418.26,5,5,4,554
15445,265.0,14.0,284.5,2,1,2,212
15446,377.0,113.0,403.95,2,4,2,242
15447,331.0,30.0,484.93,2,2,2,222
15448,313.0,49.0,788.81,2,3,3,233
15449,27.0,62.0,971.22,4,3,3,433
15450,31.0,30.0,429.84,4,2,2,422
15451,435.0,63.0,233.21,1,3,1,131
15452,30.0,202.0,1799.11,4,5,4,454
15453,2.0,286.0,1388.37,5,5,4,554
15454,363.0,41.0,307.69,2,3,2,232
15455,598.0,2.0,38.25,1,1,1,111
15456,284.0,230.0,2119.27,2,5,4,254
15457,263.0,58.0,237.07,2,3,1,231
15458,26.0,13.0,370.44,4,1,2,412
15459,418.0,7.0,202.83,1,1,1,111
15460,355.0,58.0,216.76,2,3,1,231
15461,461.0,2.0,429.7,1,1,2,112
15462,95.0,41.0,737.05,3,3,3,333
15463,30.0,7.0,126.14,4,1,1,411
15464,339.0,157.0,1048.85,2,4,3,243
15465,20.0,262.0,11690.4,4,5,5,455
15466,86.0,265.0,1571.01,3,5,4,354
15467,10.0,53.0,511.88,5,3,2,532
15468,36.0,88.0,1387.48,4,4,4,444
15469,44.0,47.0,834.4,4,3,3,433
15470,576.0,4.0,63.42,1,1,1,111
15471,3.0,162.0,1316.56,5,4,4,544
15472,114.0,76.0,371.56,3,3,2,332
15473,15.0,17.0,1740.0,5,1,4,514
15474,596.0,20.0,163.1,1,2,1,121
15475,78.0,29.0,454.11,3,2,2,322
15476,381.0,78.0,2180.28,2,4,4,244
15477,650.0,2.0,368.4,1,1,2,112
15478,41.0,71.0,2024.98,4,3,4,434
15479,734.0,9.0,147.4,1,1,1,111
15480,117.0,213.0,3592.25,3,5,5,355
15481,402.0,38.0,1993.34,2,2,4,224
15482,16.0,173.0,10066.32,5,4,5,545
15483,162.0,290.0,862.2,3,5,3,353
15484,2.0,242.0,4624.8,5,5,5,555
15485,31.0,140.0,4767.42,4,4,5,445
15486,528.0,1.0,102.0,1,1,1,111
15487,680.0,14.0,231.32,1,1,1,111
15488,93.0,11.0,431.92,3,1,2,312
15489,23.0,121.0,2327.36,4,4,4,444
15490,431.0,29.0,188.1,1,2,1,121
15491,96.0,155.0,3090.85,3,4,5,345
15492,29.0,35.0,659.46,4,2,3,423
15493,33.0,652.0,4280.43,4,5,5,455
15494,22.0,379.0,3780.05,4,5,5,455
15495,380.0,20.0,246.5,2,2,1,221
15496,632.0,22.0,146.14,1,2,1,121
15497,18.0,123.0,8643.46,5,4,5,545
15498,3.0,951.0,24829.06,5,5,5,555
15499,724.0,42.0,161.6,1,3,1,131
15500,9.0,68.0,1131.56,5,3,3,533
15501,405.0,70.0,402.5,2,3,2,232
15502,16.0,354.0,8138.22,5,5,5,555
15503,363.0,123.0,267.15,2,4,1,241
15504,82.0,70.0,413.9,3,3,2,332
15505,53.0,95.0,3497.14,4,4,5,445
15506,23.0,278.0,2040.03,4,5,4,454
15507,172.0,46.0,492.36,3,3,2,332
15508,190.0,92.0,1000.27,2,4,3,243
15509,381.0,29.0,166.51,2,2,1,221
15510,331.0,1.0,250.0,2,1,1,211
15511,12.0,160.0,909.23,5,4,3,543
15512,156.0,32.0,331.58,3,2,2,322
15513,32.0,556.0,26019.11,4,5,5,455
15514,13.0,380.0,5422.28,5,5,5,555
15515,388.0,7.0,171.81,2,1,1,211
15516,45.0,15.0,62.43,4,1,1,411
15517,234.0,27.0,267.03,2,2,1,221
15518,65.0,461.0,4110.54,3,5,5,355
15519,384.0,37.0,344.61,2,2,2,222
15520,2.0,18.0,343.5,5,2,2,522
15521,37.0,421.0,6674.44,4,5,5,455
15522,33.0,57.0,398.84,4,3,2,432
15523,85.0,220.0,17254.04,3,5,5,355
15524,25.0,9.0,591.4,4,1,2,412
15525,3.0,204.0,966.87,5,5,3,553
15526,34.0,4.0,148.44,4,1,1,411
15527,19.0,331.0,5236.44,5,5,5,555
15528,255.0,26.0,229.33,2,2,1,221
15529,23.0,797.0,4788.84,4,5,5,455
15530,22.0,143.0,1813.72,4,4,4,444
15531,9.0,228.0,2007.44,5,5,4,554
15532,26.0,634.0,3708.05,4,5,5,455
15533,20.0,82.0,746.92,4,4,3,443
15534,726.0,8.0,162.25,1,1,1,111
15535,174.0,138.0,998.57,3,4,3,343
15536,410.0,16.0,259.09,1,1,1,111
15537,164.0,24.0,110.92,3,2,1,321
15538,538.0,14.0,3358.4,1,1,5,115
15539,8.0,41.0,538.46,5,3,2,532
15540,12.0,31.0,460.68,5,2,2,522
15541,115.0,29.0,85.13,3,2,1,321
15542,513.0,250.0,895.9,1,5,3,153
15543,289.0,58.0,242.84,2,3,1,231
15544,9.0,535.0,7779.58,5,5,5,555
15545,55.0,81.0,292.72,4,4,2,442
15546,607.0,18.0,539.55,1,2,2,122
15547,8.0,1359.0,10143.44,5,5,5,555
15548,596.0,23.0,158.09,1,2,1,121
15549,78.0,161.0,2308.46,3,4,4,344
15550,5.0,238.0,2002.35,5,5,4,554
15551,37.0,153.0,1659.28,4,4,4,444
15552,218.0,30.0,252.52,2,2,1,221
15553,61.0,56.0,437.23,3,3,2,332
15554,278.0,14.0,217.2,2,1,1,211
15555,13.0,1658.0,10937.2,5,5,5,555
15556,25.0,31.0,279.77,4,2,1,421
15557,29.0,20.0,473.65,4,2,2,422
15558,640.0,24.0,143.33,1,2,1,121
15559,569.0,62.0,1109.4,1,3,3,133
15560,398.0,10.0,153.52,2,1,1,211
15561,12.0,92.0,1856.54,5,4,4,544
15562,352.0,34.0,673.38,2,2,3,223
15563,9.0,264.0,2781.21,5,5,4,554
15564,464.0,4.0,70.74,1,1,1,111
15565,51.0,8.0,173.16,4,1,1,411
15566,393.0,12.0,227.87,2,1,1,211
15567,19.0,7.0,186.01,5,1,1,511
15568,3.0,53.0,758.29,5,3,3,533
15569,104.0,142.0,3586.35,3,4,5,345
15570,8.0,750.0,8729.34,5,5,5,555
15571,12.0,635.0,4051.63,5,5,5,555
15572,5.0,356.0,4068.67,5,5,5,555
15573,32.0,220.0,1207.18,4,5,4,454
15574,178.0,253.0,1101.05,3,5,3,353
15575,620.0,3.0,30.1,1,1,1,111
15576,38.0,45.0,940.67,4,3,3,433
15577,152.0,60.0,397.98,3,3,2,332
15578,163.0,13.0,127.1,3,1,1,311
15579,69.0,169.0,1267.25,3,4,4,344
15580,377.0,229.0,1256.89,2,5,4,254
15581,121.0,676.0,5533.39,3,5,5,355
15582,25.0,44.0,682.91,4,3,3,433
15583,377.0,46.0,107.86,2,3,1,231
15584,24.0,224.0,1272.0,4,5,4,454
15585,177.0,31.0,455.3,3,2,2,322
15586,592.0,39.0,1128.66,1,3,3,133
15587,51.0,14.0,1522.08,4,1,4,414
15588,678.0,4.0,579.6,1,1,2,112
15589,256.0,28.0,456.58,2,2,2,222
15590,383.0,87.0,1496.6,2,4,4,244
15591,583.0,7.0,217.9,1,1,1,111
15592,47.0,24.0,388.58,4,2,2,422
15593,71.0,5.0,199.8,3,1,1,311
15594,16.0,104.0,1767.53,5,4,4,544
15595,488.0,4.0,357.6,1,1,2,112
15596,101.0,160.0,2617.37,3,4,4,344
15597,30.0,38.0,554.52,4,2,2,422
15598,36.0,38.0,543.02,4,2,2,422
15599,27.0,83.0,1250.06,4,4,4,444
15600,429.0,71.0,1179.96,1,3,3,133
15601,12.0,830.0,14150.84,5,5,5,555
15602,9.0,136.0,2902.16,5,4,5,545
15603,79.0,5.0,74.73,3,1,1,311
15604,53.0,17.0,216.39,4,1,1,411
15605,37.0,100.0,1738.55,4,4,4,444
15606,58.0,159.0,4733.47,4,4,5,445
15607,337.0,110.0,1616.37,2,4,4,244
15608,29.0,105.0,1785.98,4,4,4,444
15609,185.0,14.0,270.03,3,1,1,311
15610,52.0,6.0,112.46,4,1,1,411
15611,10.0,100.0,2858.37,5,4,4,544
15612,37.0,6.0,195.15,4,1,1,411
15613,611.0,27.0,433.72,1,2,2,122
15614,438.0,80.0,3021.61,1,4,5,145
15615,11.0,910.0,21302.97,5,5,5,555
15616,439.0,13.0,317.11,1,1,2,112
15617,397.0,42.0,828.55,2,3,3,233
15618,33.0,45.0,747.03,4,3,3,433
15619,11.0,3.0,336.4,5,1,2,512
15620,51.0,134.0,1909.93,4,4,4,444
15621,5.0,18.0,1158.77,5,2,3,523
15622,44.0,430.0,7346.13,4,5,5,455
15623,142.0,108.0,2437.05,3,4,4,344
15624,117.0,34.0,588.13,3,2,2,322
15625,101.0,177.0,3203.25,3,4,5,345
15626,75.0,80.0,1049.37,3,4,3,343
15627,458.0,24.0,566.9,1,2,2,122
15628,5.0,303.0,5284.18,5,5,5,555
15629,451.0,77.0,2240.9,1,3,4,134
15630,46.0,81.0,1475.45,4,4,4,444
15631,643.0,39.0,596.67,1,3,2,132
15632,16.0,171.0,3147.31,5,4,5,545
15633,510.0,185.0,4173.41,1,5,5,155
15634,18.0,34.0,554.65,5,2,2,522
15635,396.0,2.0,100.35,2,1,1,211
15636,90.0,57.0,1444.58,3,3,4,334
15637,53.0,41.0,797.59,4,3,3,433
15638,302.0,29.0,2137.2,2,2,4,224
15639,135.0,70.0,1028.33,3,3,3,333
15640,5.0,776.0,23503.64,5,5,5,555
15641,106.0,311.0,5345.55,3,5,5,355
15642,730.0,6.0,105.78,1,1,1,111
15643,180.0,36.0,647.4,3,2,3,323
15644,167.0,238.0,813.0,3,5,3,353
15645,19.0,67.0,1042.57,5,3,3,533
15646,158.0,67.0,762.31,3,3,3,333
15647,416.0,11.0,169.0,1,1,1,111
15648,205.0,25.0,602.6,2,2,3,223
15649,337.0,11.0,1660.35,2,1,4,214
15650,522.0,35.0,539.03,1,2,2,122
15651,37.0,60.0,1259.06,4,3,4,434
15652,92.0,103.0,1411.84,3,4,4,344
15653,93.0,6.0,877.44,3,1,3,313
15654,10.0,21.0,922.53,5,2,3,523
15655,234.0,33.0,511.32,2,2,2,222
15656,46.0,47.0,748.5,4,3,3,433
15657,23.0,1.0,30.0,4,1,1,411
15658,191.0,115.0,1964.14,2,4,4,244
15659,44.0,21.0,532.49,4,2,2,422
15660,26.0,153.0,2554.84,4,4,4,444
15661,318.0,44.0,1215.95,2,3,4,234
15662,662.0,12.0,283.73,1,1,2,112
15663,107.0,9.0,138.14,3,1,1,311
15664,51.0,69.0,1222.03,4,3,4,434
15665,169.0,288.0,4015.12,3,5,5,355
15666,473.0,67.0,632.94,1,3,3,133
15667,40.0,13.0,301.32,4,1,2,412
15668,218.0,1.0,76.32,2,1,1,211
15669,41.0,35.0,677.69,4,2,3,423
15670,297.0,20.0,315.2,2,2,2,222
15671,19.0,78.0,2635.49,5,4,4,544
15672,726.0,3.0,45.3,1,1,1,111
15673,89.0,288.0,6409.84,3,5,5,355
15674,74.0,372.0,6217.85,3,5,5,355
15675,82.0,35.0,542.04,3,2,2,322
15676,10.0,208.0,3324.09,5,5,5,555
15677,50.0,72.0,1305.63,4,3,4,434
15678,53.0,97.0,1893.89,4,4,4,444
15679,25.0,110.0,781.28,4,4,3,443
15680,10.0,237.0,4010.99,5,5,5,555
15681,19.0,87.0,2480.2,5,4,4,544
15682,600.0,26.0,316.99,1,2,2,122
15683,118.0,26.0,524.54,3,2,2,322
15684,548.0,13.0,154.15,1,1,1,111
15685,451.0,17.0,55.98,1,1,1,111
15686,421.0,1.0,90.0,1,1,1,111
15687,9.0,168.0,2981.5,5,4,5,545
15688,419.0,27.0,190.57,1,2,1,121
15689,120.0,24.0,521.03,3,2,2,322
15690,5.0,19.0,239.76,5,2,1,521
15691,253.0,13.0,511.8,2,1,2,212
15692,29.0,12.0,191.04,4,1,1,411
15693,660.0,1.0,37.5,1,1,1,111
15694,1.0,151.0,9734.13,5,4,5,545
15695,267.0,59.0,1131.04,2,3,3,233
15696,34.0,238.0,3757.47,4,5,5,455
15697,690.0,14.0,246.75,1,1,1,111
15698,625.0,2.0,46.2,1,1,1,111
15699,18.0,18.0,309.65,5,2,2,522
15700,173.0,87.0,664.03,3,4,3,343
15701,3.0,237.0,1542.14,5,5,4,554
15702,477.0,30.0,140.39,1,2,1,121
15703,265.0,5.0,211.5,2,1,1,211
15704,141.0,206.0,3747.16,3,5,5,355
15705,202.0,6.0,143.1,2,1,1,211
15706,64.0,55.0,1001.81,3,3,3,333
15707,36.0,214.0,945.58,4,5,3,453
15708,41.0,361.0,3981.62,4,5,5,455
15709,284.0,27.0,327.85,2,2,2,222
15710,418.0,110.0,898.87,1,4,3,143
15711,557.0,25.0,420.25,1,2,2,122
15712,10.0,167.0,3467.46,5,4,5,545
15713,144.0,52.0,814.84,3,3,3,333
15714,12.0,49.0,784.81,5,3,3,533
15715,556.0,38.0,658.02,1,2,3,123
15716,146.0,288.0,2509.71,3,5,4,354
15717,235.0,24.0,607.0,2,2,3,223
15718,541.0,18.0,293.79,1,2,2,122
15719,33.0,1788.0,10134.36,4,5,5,455
15720,25.0,155.0,741.92,4,4,3,443
15721,12.0,91.0,507.08,5,4,2,542
15722,36.0,190.0,5140.4,4,5,5,455
15723,365.0,129.0,947.65,2,4,3,243
15724,202.0,20.0,299.8,2,2,2,222
15725,16.0,32.0,415.25,5,2,2,522
15726,391.0,23.0,321.91,2,2,2,222
15727,17.0,694.0,9445.51,5,5,5,555
15728,50.0,16.0,409.8,4,1,2,412
15729,213.0,11.0,154.7,2,1,1,211
15730,66.0,115.0,1708.18,3,4,4,344
15731,554.0,8.0,125.3,1,1,1,111
15732,213.0,100.0,1499.42,2,4,4,244
15733,283.0,10.0,162.3,2,1,1,211
15734,115.0,43.0,2263.3,3,3,4,334
15735,422.0,19.0,327.68,1,2,2,122
15736,431.0,101.0,1755.52,1,4,4,144
15737,15.0,81.0,1121.21,5,4,3,543
15738,19.0,486.0,13015.42,5,5,5,555
15739,67.0,8.0,449.12,3,1,2,312
15740,50.0,9.0,154.88,4,1,1,411
15741,459.0,12.0,208.62,1,1,1,111
15742,620.0,41.0,156.87,1,3,1,131
15743,17.0,88.0,784.46,5,4,3,543
15744,78.0,3.0,34.8,3,1,1,311
15745,9.0,65.0,1071.24,5,3,3,533
15746,135.0,27.0,182.96,3,2,1,321
15747,13.0,221.0,2560.66,5,5,4,554
15748,41.0,37.0,614.76,4,2,3,423
15749,236.0,14.0,24850.9,2,1,5,215
15750,3.0,640.0,6374.98,5,5,5,555
15751,461.0,130.0,1318.84,1,4,4,144
15752,40.0,597.0,3939.44,4,5,5,455
15753,305.0,1.0,79.2,2,1,1,211
15754,51.0,133.0,3001.86,4,4,5,445
15755,2.0,382.0,5936.95,5,5,5,555
15756,62.0,192.0,532.96,3,5,2,352
15757,66.0,193.0,2940.36,3,5,5,355
15758,25.0,9.0,205.25,4,1,1,411
15759,219.0,17.0,810.98,2,1,3,213
15761,443.0,5.0,143.05,1,1,1,111
15762,66.0,37.0,583.75,3,2,2,322
15763,32.0,61.0,1048.67,4,3,3,433
15764,82.0,259.0,4453.28,3,5,5,355
15765,667.0,25.0,370.63,1,2,2,122
15766,65.0,28.0,799.66,3,2,3,323
15768,116.0,1238.0,15601.09,3,5,5,355
15769,8.0,224.0,84183.52,5,5,5,555
15770,613.0,18.0,321.45,1,2,2,122
15771,605.0,28.0,1006.54,1,2,3,123
15772,419.0,16.0,280.88,1,1,1,111
15773,6.0,47.0,774.52,5,3,3,533
15774,69.0,113.0,1329.94,3,4,4,344
15775,246.0,9.0,150.5,2,1,1,211
15776,134.0,18.0,241.62,3,2,1,321
15777,242.0,41.0,1732.16,2,3,4,234
15778,432.0,17.0,307.95,1,1,2,112
15779,464.0,8.0,124.08,1,1,1,111
15780,184.0,29.0,475.28,3,2,2,322
15781,26.0,21.0,333.56,4,2,2,422
15782,10.0,62.0,3993.3,5,3,5,535
15783,11.0,14.0,246.3,5,1,1,511
15784,468.0,43.0,848.33,1,3,3,133
15785,30.0,244.0,5825.33,4,5,5,455
15786,44.0,482.0,8392.85,4,5,5,455
15787,27.0,206.0,948.05,4,5,3,453
15788,501.0,15.0,215.53,1,1,1,111
15789,359.0,136.0,1932.01,2,4,4,244
15790,11.0,35.0,220.85,5,2,1,521
15791,44.0,179.0,3543.74,4,4,5,445
15792,400.0,57.0,933.84,2,3,3,233
15793,15.0,29.0,2382.92,5,2,4,524
15794,737.0,15.0,777.0,1,1,3,113
15795,150.0,131.0,1979.87,3,4,4,344
15796,2.0,297.0,5157.93,5,5,5,555
15797,114.0,12.0,2821.08,3,1,4,314
15798,493.0,83.0,1535.37,1,4,4,144
15799,76.0,155.0,1424.29,3,4,4,344
15800,108.0,244.0,1242.58,3,5,4,354
15801,47.0,69.0,1042.19,4,3,3,433
15803,52.0,51.0,1929.66,4,3,4,434
15804,1.0,268.0,3848.55,5,5,5,555
15805,24.0,549.0,9812.98,4,5,5,455
15806,47.0,31.0,784.58,4,2,3,423
15807,51.0,88.0,1817.52,4,4,4,444
15808,307.0,801.0,17260.78,2,5,5,255
15809,36.0,53.0,862.88,4,3,3,433
15810,79.0,187.0,2724.8,3,5,4,354
15811,18.0,300.0,3553.37,5,5,5,555
15812,108.0,126.0,5186.17,3,4,5,345
15813,208.0,40.0,1303.91,2,3,4,234
15814,17.0,99.0,2608.34,5,4,4,544
15815,64.0,49.0,2100.6,3,3,4,334
15816,543.0,10.0,93.3,1,1,1,111
15817,421.0,152.0,2766.4,1,4,4,144
15818,589.0,11.0,340.5,1,1,2,112
15819,50.0,260.0,3915.44,4,5,5,455
15820,320.0,17.0,206.98,2,1,1,211
15821,45.0,62.0,570.96,4,3,2,432
15822,4.0,68.0,1817.91,5,3,4,534
15823,373.0,146.0,3300.26,2,4,5,245
15824,454.0,26.0,890.94,1,2,3,123
15825,173.0,20.0,532.94,3,2,2,322
15826,52.0,121.0,2583.13,4,4,4,444
15827,74.0,242.0,3247.09,3,5,5,355
15828,376.0,74.0,1108.82,2,3,3,233
15829,100.0,51.0,636.14,3,3,3,333
15830,30.0,39.0,547.7,4,3,2,432
15831,59.0,68.0,801.76,3,3,3,333
15832,255.0,54.0,836.79,2,3,3,233
15833,738.0,5.0,80.4,1,1,1,111
15834,71.0,379.0,3624.14,3,5,5,355
15835,45.0,50.0,954.09,4,3,3,433
15836,51.0,8.0,117.47,4,1,1,411
15837,65.0,52.0,777.01,3,3,3,333
15838,12.0,208.0,72748.88,5,5,5,555
15839,26.0,65.0,1020.74,4,3,3,433
15840,59.0,28.0,345.66,3,2,2,322
15841,65.0,94.0,2716.5,3,4,4,344
15842,389.0,28.0,528.75,2,2,2,222
15843,304.0,8.0,118.95,2,1,1,211
15844,47.0,11.0,130.74,4,1,1,411
15845,18.0,181.0,4273.65,5,5,5,555
15846,386.0,29.0,107.01,2,2,1,221
15847,39.0,48.0,822.57,4,3,3,433
15848,622.0,35.0,139.94,1,2,1,121
15850,20.0,334.0,1058.72,4,5,3,453
15851,527.0,8.0,109.73,1,1,1,111
15852,187.0,33.0,257.26,2,2,1,221
15853,52.0,30.0,110.8,4,2,1,421
15854,5.0,258.0,5583.81,5,5,5,555
15855,137.0,95.0,1052.72,3,4,3,343
15856,5.0,1134.0,32284.52,5,5,5,555
15857,19.0,24.0,570.48,5,2,2,522
15858,16.0,438.0,3550.94,5,5,5,555
15859,433.0,22.0,438.46,1,2,2,122
15860,41.0,353.0,2402.55,4,5,4,454
15861,13.0,797.0,4229.29,5,5,5,555
15862,9.0,517.0,2574.06,5,5,4,554
15863,26.0,79.0,358.7,4,4,2,442
15864,23.0,25.0,2014.22,4,2,4,424
15865,41.0,127.0,2248.92,4,4,4,444
15866,102.0,45.0,230.53,3,3,1,331
15867,6.0,1031.0,8898.85,5,5,5,555
15868,584.0,4.0,94.53,1,1,1,111
15869,278.0,35.0,323.66,2,2,2,222
15870,33.0,147.0,862.61,4,4,3,443
15871,438.0,5.0,33.1,1,1,1,111
15872,15.0,215.0,795.68,5,5,3,553
15873,493.0,7.0,138.24,1,1,1,111
15874,64.0,364.0,11172.35,3,5,5,355
15875,647.0,25.0,111.72,1,2,1,121
15876,410.0,11.0,1449.14,1,1,4,114
15877,2.0,127.0,440.78,5,4,2,542
15878,562.0,51.0,330.77,1,3,2,132
15879,405.0,183.0,1157.3,2,5,3,253
15880,370.0,104.0,313.28,2,4,2,242
15881,313.0,30.0,438.24,2,2,2,222
15882,199.0,59.0,1098.59,2,3,3,233
15883,3.0,49.0,396.48,5,3,2,532
15884,433.0,15.0,249.7,1,1,1,111
15885,93.0,118.0,1737.57,3,4,4,344
15886,61.0,62.0,1052.87,3,3,3,333
15887,407.0,37.0,1027.15,2,2,3,223
15888,81.0,37.0,402.12,3,2,2,322
