Customer ID,Recency,Frequency,Monetary,Recency_clustered,Frequency_clustered,Monetary_clustered,score
15399,2.0,50.0,815.77,5,1,1,511
15400,93.0,26.0,1252.8,4,1,1,411
15401,453.0,14.0,216.95,2,1,1,211
15402,149.0,133.0,1816.64,4,1,1,411
15403,492.0,8.0,170.88,2,1,1,211
15404,376.0,16.0,257.06,2,1,1,211
15405,190.0,30.0,659.84,4,1,1,411
15406,22.0,124.0,891.77,5,1,1,511
15407,34.0,153.0,1056.44,5,1,1,511
15408,265.0,34.0,267.18,3,1,1,311
15409,702.0,12.0,117.2,1,1,1,111
15410,85.0,162.0,4685.72,4,1,1,411
15411,27.0,98.0,1346.38,5,1,1,511
15412,172.0,10.0,190.53,4,1,1,411
15413,692.0,25.0,6798.72,1,1,1,111
15414,10.0,39.0,774.9,5,1,1,511
15415,314.0,48.0,572.81,3,1,1,311
15416,65.0,229.0,4562.87,5,2,1,521
15417,86.0,28.0,508.8,4,1,1,411
15418,426.0,69.0,452.32,2,1,1,211
15419,25.0,8.0,135.86,5,1,1,511
15420,435.0,56.0,743.0,2,1,1,211
15421,59.0,316.0,3805.34,5,2,1,521
15422,324.0,121.0,1615.02,3,1,1,311
15423,39.0,11.0,219.14,5,1,1,511
15424,255.0,33.0,597.78,3,1,1,311
15425,401.0,144.0,1944.57,2,1,1,211
15426,20.0,448.0,2186.48,5,2,1,521
15427,34.0,306.0,1483.14,5,2,1,521
15428,16.0,44.0,762.75,5,1,1,511
15429,27.0,83.0,364.9,5,1,1,511
15430,468.0,39.0,903.75,2,1,1,211
15431,503.0,2.0,153.24,2,1,1,211
15432,24.0,18.0,301.26,5,1,1,511
15433,80.0,53.0,417.87,4,1,1,411
15434,9.0,133.0,2517.11,5,1,1,511
15435,23.0,29.0,149.29,5,1,1,511
15436,13.0,329.0,1122.53,5,2,1,521
15437,263.0,57.0,393.45,3,1,1,311
15438,132.0,25.0,156.58,4,1,1,411
15439,405.0,57.0,1269.05,2,1,1,211
15440,55.0,62.0,383.68,5,1,1,511
15441,397.0,57.0,1254.21,2,1,1,211
15442,249.0,2.0,594.0,3,1,1,311
15443,2.0,651.0,5116.14,5,2,1,521
15444,10.0,219.0,1418.26,5,2,1,521
15445,265.0,14.0,284.5,3,1,1,311
15446,377.0,113.0,403.95,2,1,1,211
15447,331.0,30.0,484.93,3,1,1,311
15448,313.0,49.0,788.81,3,1,1,311
15449,27.0,62.0,971.22,5,1,1,511
15450,31.0,30.0,429.84,5,1,1,511
15451,435.0,63.0,233.21,2,1,1,211
15452,30.0,202.0,1799.11,5,1,1,511
15453,2.0,286.0,1388.37,5,2,1,521
15454,363.0,41.0,307.69,2,1,1,211
15455,598.0,2.0,38.25,1,1,1,111
15456,284.0,230.0,2119.27,3,2,1,321
15457,263.0,58.0,237.07,3,1,1,311
15458,26.0,13.0,370.44,5,1,1,511
15459,418.0,7.0,202.83,2,1,1,211
15460,355.0,58.0,216.76,2,1,1,211
15461,461.0,2.0,429.7,2,1,1,211
15462,95.0,41.0,737.05,4,1,1,411
15463,30.0,7.0,126.14,5,1,1,511
15464,339.0,157.0,1048.85,3,1,1,311
15465,20.0,262.0,11690.4,5,2,2,522
15466,86.0,265.0,1571.01,4,2,1,421
15467,10.0,53.0,511.88,5,1,1,511
15468,36.0,88.0,1387.48,5,1,1,511
15469,44.0,47.0,834.4,5,1,1,511
15470,576.0,4.0,63.42,1,1,1,111
15471,3.0,162.0,1316.56,5,1,1,511
15472,114.0,76.0,371.56,4,1,1,411
15473,15.0,17.0,1740.0,5,1,1,511
15474,596.0,20.0,163.1,1,1,1,111
15475,78.0,29.0,454.11,4,1,1,411
15476,381.0,78.0,2180.28,2,1,1,211
15477,650.0,2.0,368.4,1,1,1,111
15478,41.0,71.0,2024.98,5,1,1,511
15479,734.0,9.0,147.4,1,1,1,111
15480,117.0,213.0,3592.25,4,2,1,421
15481,402.0,38.0,1993.34,2,1,1,211
15482,16.0,173.0,10066.32,5,1,2,512
15483,162.0,290.0,862.2,4,2,1,421
15484,2.0,242.0,4624.8,5,2,1,521
15485,31.0,140.0,4767.42,5,1,1,511
15486,528.0,1.0,102.0,1,1,1,111
15487,680.0,14.0,231.32,1,1,1,111
15488,93.0,11.0,431.92,4,1,1,411
15489,23.0,121.0,2327.36,5,1,1,511
15490,431.0,29.0,188.1,2,1,1,211
15491,96.0,155.0,3090.85,4,1,1,411
15492,29.0,35.0,659.46,5,1,1,511
15493,33.0,652.0,4280.43,5,2,1,521
15494,22.0,379.0,3780.05,5,2,1,521
15495,380.0,20.0,246.5,2,1,1,211
15496,632.0,22.0,146.14,1,1,1,111
15497,18.0,123.0,8643.46,5,1,2,512
15498,3.0,951.0,24829.06,5,3,2,532
15499,724.0,42.0,161.6,1,1,1,111
15500,9.0,68.0,1131.56,5,1,1,511
15501,405.0,70.0,402.5,2,1,1,211
15502,16.0,354.0,8138.22,5,2,2,522
15503,363.0,123.0,267.15,2,1,1,211
15504,82.0,70.0,413.9,4,1,1,411
15505,53.0,95.0,3497.14,5,1,1,511
15506,23.0,278.0,2040.03,5,2,1,521
15507,172.0,46.0,492.36,4,1,1,411
15508,190.0,92.0,1000.27,4,1,1,411
15509,381.0,29.0,166.51,2,1,1,211
15510,331.0,1.0,250.0,3,1,1,311
15511,12.0,160.0,909.23,5,1,1,511
15512,156.0,32.0,331.58,4,1,1,411
15513,32.0,556.0,26019.11,5,2,2,522
15514,13.0,380.0,5422.28,5,2,1,521
15515,388.0,7.0,171.81,2,1,1,211
15516,45.0,15.0,62.43,5,1,1,511
15517,234.0,27.0,267.03,3,1,1,311
15518,65.0,461.0,4110.54,5,2,1,521
15519,384.0,37.0,344.61,2,1,1,211
15520,2.0,18.0,343.5,5,1,1,511
15521,37.0,421.0,6674.44,5,2,1,521
15522,33.0,57.0,398.84,5,1,1,511
15523,85.0,220.0,17254.04,4,2,2,422
15524,25.0,9.0,591.4,5,1,1,511
15525,3.0,204.0,966.87,5,1,1,511
15526,34.0,4.0,148.44,5,1,1,511
15527,19.0,331.0,5236.44,5,2,1,521
15528,255.0,26.0,229.33,3,1,1,311
15529,23.0,797.0,4788.84,5,3,1,531
15530,22.0,143.0,1813.72,5,1,1,511
15531,9.0,228.0,2007.44,5,2,1,521
15532,26.0,634.0,3708.05,5,2,1,521
15533,20.0,82.0,746.92,5,1,1,511
15534,726.0,8.0,162.25,1,1,1,111
15535,174.0,138.0,998.57,4,1,1,411
15536,410.0,16.0,259.09,2,1,1,211
15537,164.0,24.0,110.92,4,1,1,411
15538,538.0,14.0,3358.4,1,1,1,111
15539,8.0,41.0,538.46,5,1,1,511
15540,12.0,31.0,460.68,5,1,1,511
15541,115.0,29.0,85.13,4,1,1,411
15542,513.0,250.0,895.9,2,2,1,221
15543,289.0,58.0,242.84,3,1,1,311
15544,9.0,535.0,7779.58,5,2,1,521
15545,55.0,81.0,292.72,5,1,1,511
15546,607.0,18.0,539.55,1,1,1,111
15547,8.0,1359.0,10143.44,5,3,2,532
15548,596.0,23.0,158.09,1,1,1,111
15549,78.0,161.0,2308.46,4,1,1,411
15550,5.0,238.0,2002.35,5,2,1,521
15551,37.0,153.0,1659.28,5,1,1,511
15552,218.0,30.0,252.52,3,1,1,311
15553,61.0,56.0,437.23,5,1,1,511
15554,278.0,14.0,217.2,3,1,1,311
15555,13.0,1658.0,10937.2,5,3,2,532
15556,25.0,31.0,279.77,5,1,1,511
15557,29.0,20.0,473.65,5,1,1,511
15558,640.0,24.0,143.33,1,1,1,111
15559,569.0,62.0,1109.4,1,1,1,111
15560,398.0,10.0,153.52,2,1,1,211
15561,12.0,92.0,1856.54,5,1,1,511
15562,352.0,34.0,673.38,2,1,1,211
15563,9.0,264.0,2781.21,5,2,1,521
15564,464.0,4.0,70.74,2,1,1,211
15565,51.0,8.0,173.16,5,1,1,511
15566,393.0,12.0,227.87,2,1,1,211
15567,19.0,7.0,186.01,5,1,1,511
15568,3.0,53.0,758.29,5,1,1,511
15569,104.0,142.0,3586.35,4,1,1,411
15570,8.0,750.0,8729.34,5,2,2,522
15571,12.0,635.0,4051.63,5,2,1,521
15572,5.0,356.0,4068.67,5,2,1,521
15573,32.0,220.0,1207.18,5,2,1,521
15574,178.0,253.0,1101.05,4,2,1,421
15575,620.0,3.0,30.1,1,1,1,111
15576,38.0,45.0,940.67,5,1,1,511
15577,152.0,60.0,397.98,4,1,1,411
15578,163.0,13.0,127.1,4,1,1,411
15579,69.0,169.0,1267.25,5,1,1,511
15580,377.0,229.0,1256.89,2,2,1,221
15581,121.0,676.0,5533.39,4,2,1,421
15582,25.0,44.0,682.91,5,1,1,511
15583,377.0,46.0,107.86,2,1,1,211
15584,24.0,224.0,1272.0,5,2,1,521
15585,177.0,31.0,455.3,4,1,1,411
15586,592.0,39.0,1128.66,1,1,1,111
15587,51.0,14.0,1522.08,5,1,1,511
15588,678.0,4.0,579.6,1,1,1,111
15589,256.0,28.0,456.58,3,1,1,311
15590,383.0,87.0,1496.6,2,1,1,211
15591,583.0,7.0,217.9,1,1,1,111
15592,47.0,24.0,388.58,5,1,1,511
15593,71.0,5.0,199.8,5,1,1,511
15594,16.0,104.0,1767.53,5,1,1,511
15595,488.0,4.0,357.6,2,1,1,211
15596,101.0,160.0,2617.37,4,1,1,411
15597,30.0,38.0,554.52,5,1,1,511
15598,36.0,38.0,543.02,5,1,1,511
15599,27.0,83.0,1250.06,5,1,1,511
15600,429.0,71.0,1179.96,2,1,1,211
15601,12.0,830.0,14150.84,5,3,2,532
15602,9.0,136.0,2902.16,5,1,1,511
15603,79.0,5.0,74.73,4,1,1,411
15604,53.0,17.0,216.39,5,1,1,511
15605,37.0,100.0,1738.55,5,1,1,511
15606,58.0,159.0,4733.47,5,1,1,511
15607,337.0,110.0,1616.37,3,1,1,311
15608,29.0,105.0,1785.98,5,1,1,511
15609,185.0,14.0,270.03,4,1,1,411
15610,52.0,6.0,112.46,5,1,1,511
15611,10.0,100.0,2858.37,5,1,1,511
15612,37.0,6.0,195.15,5,1,1,511
15613,611.0,27.0,433.72,1,1,1,111
15614,438.0,80.0,3021.61,2,1,1,211
15615,11.0,910.0,21302.97,5,3,2,532
15616,439.0,13.0,317.11,2,1,1,211
15617,397.0,42.0,828.55,2,1,1,211
15618,33.0,45.0,747.03,5,1,1,511
15619,11.0,3.0,336.4,5,1,1,511
15620,51.0,134.0,1909.93,5,1,1,511
15621,5.0,18.0,1158.77,5,1,1,511
15622,44.0,430.0,7346.13,5,2,1,521
15623,142.0,108.0,2437.05,4,1,1,411
15624,117.0,34.0,588.13,4,1,1,411
15625,101.0,177.0,3203.25,4,1,1,411
15626,75.0,80.0,1049.37,5,1,1,511
15627,458.0,24.0,566.9,2,1,1,211
15628,5.0,303.0,5284.18,5,2,1,521
15629,451.0,77.0,2240.9,2,1,1,211
15630,46.0,81.0,1475.45,5,1,1,511
15631,643.0,39.0,596.67,1,1,1,111
15632,16.0,171.0,3147.31,5,1,1,511
15633,510.0,185.0,4173.41,2,1,1,211
15634,18.0,34.0,554.65,5,1,1,511
15635,396.0,2.0,100.35,2,1,1,211
15636,90.0,57.0,1444.58,4,1,1,411
15637,53.0,41.0,797.59,5,1,1,511
15638,302.0,29.0,2137.2,3,1,1,311
15639,135.0,70.0,1028.33,4,1,1,411
15640,5.0,776.0,23503.64,5,3,2,532
15641,106.0,311.0,5345.55,4,2,1,421
15642,730.0,6.0,105.78,1,1,1,111
15643,180.0,36.0,647.4,4,1,1,411
15644,167.0,238.0,813.0,4,2,1,421
15645,19.0,67.0,1042.57,5,1,1,511
15646,158.0,67.0,762.31,4,1,1,411
15647,416.0,11.0,169.0,2,1,1,211
15648,205.0,25.0,602.6,3,1,1,311
15649,337.0,11.0,1660.35,3,1,1,311
15650,522.0,35.0,539.03,2,1,1,211
15651,37.0,60.0,1259.06,5,1,1,511
15652,92.0,103.0,1411.84,4,1,1,411
15653,93.0,6.0,877.44,4,1,1,411
15654,10.0,21.0,922.53,5,1,1,511
15655,234.0,33.0,511.32,3,1,1,311
15656,46.0,47.0,748.5,5,1,1,511
15657,23.0,1.0,30.0,5,1,1,511
15658,191.0,115.0,1964.14,4,1,1,411
15659,44.0,21.0,532.49,5,1,1,511
15660,26.0,153.0,2554.84,5,1,1,511
15661,318.0,44.0,1215.95,3,1,1,311
15662,662.0,12.0,283.73,1,1,1,111
15663,107.0,9.0,138.14,4,1,1,411
15664,51.0,69.0,1222.03,5,1,1,511
15665,169.0,288.0,4015.12,4,2,1,421
15666,473.0,67.0,632.94,2,1,1,211
15667,40.0,13.0,301.32,5,1,1,511
15668,218.0,1.0,76.32,3,1,1,311
15669,41.0,35.0,677.69,5,1,1,511
15670,297.0,20.0,315.2,3,1,1,311
15671,19.0,78.0,2635.49,5,1,1,511
15672,726.0,3.0,45.3,1,1,1,111
15673,89.0,288.0,6409.84,4,2,1,421
15674,74.0,372.0,6217.85,5,2,1,521
15675,82.0,35.0,542.04,4,1,1,411
15676,10.0,208.0,3324.09,5,1,1,511
15677,50.0,72.0,1305.63,5,1,1,511
15678,53.0,97.0,1893.89,5,1,1,511
15679,25.0,110.0,781.28,5,1,1,511
15680,10.0,237.0,4010.99,5,2,1,521
15681,19.0,87.0,2480.2,5,1,1,511
15682,600.0,26.0,316.99,1,1,1,111
15683,118.0,26.0,524.54,4,1,1,411
15684,548.0,13.0,154.15,1,1,1,111
15685,451.0,17.0,55.98,2,1,1,211
15686,421.0,1.0,90.0,2,1,1,211
15687,9.0,168.0,2981.5,5,1,1,511
15688,419.0,27.0,190.57,2,1,1,211
15689,120.0,24.0,521.03,4,1,1,411
15690,5.0,19.0,239.76,5,1,1,511
15691,253.0,13.0,511.8,3,1,1,311
15692,29.0,12.0,191.04,5,1,1,511
15693,660.0,1.0,37.5,1,1,1,111
15694,1.0,151.0,9734.13,5,1,2,512
15695,267.0,59.0,1131.04,3,1,1,311
15696,34.0,238.0,3757.47,5,2,1,521
15697,690.0,14.0,246.75,1,1,1,111
15698,625.0,2.0,46.2,1,1,1,111
15699,18.0,18.0,309.65,5,1,1,511
15700,173.0,87.0,664.03,4,1,1,411
15701,3.0,237.0,1542.14,5,2,1,521
15702,477.0,30.0,140.39,2,1,1,211
15703,265.0,5.0,211.5,3,1,1,311
15704,141.0,206.0,3747.16,4,1,1,411
15705,202.0,6.0,143.1,3,1,1,311
15706,64.0,55.0,1001.81,5,1,1,511
15707,36.0,214.0,945.58,5,2,1,521
15708,41.0,361.0,3981.62,5,2,1,521
15709,284.0,27.0,327.85,3,1,1,311
15710,418.0,110.0,898.87,2,1,1,211
15711,557.0,25.0,420.25,1,1,1,111
15712,10.0,167.0,3467.46,5,1,1,511
15713,144.0,52.0,814.84,4,1,1,411
15714,12.0,49.0,784.81,5,1,1,511
15715,556.0,38.0,658.02,1,1,1,111
15716,146.0,288.0,2509.71,4,2,1,421
15717,235.0,24.0,607.0,3,1,1,311
15718,541.0,18.0,293.79,1,1,1,111
15719,33.0,1788.0,10134.36,5,3,2,532
15720,25.0,155.0,741.92,5,1,1,511
15721,12.0,91.0,507.08,5,1,1,511
15722,36.0,190.0,5140.4,5,1,1,511
15723,365.0,129.0,947.65,2,1,1,211
15724,202.0,20.0,299.8,3,1,1,311
15725,16.0,32.0,415.25,5,1,1,511
15726,391.0,23.0,321.91,2,1,1,211
15727,17.0,694.0,9445.51,5,2,2,522
15728,50.0,16.0,409.8,5,1,1,511
15729,213.0,11.0,154.7,3,1,1,311
15730,66.0,115.0,1708.18,5,1,1,511
15731,554.0,8.0,125.3,1,1,1,111
15732,213.0,100.0,1499.42,3,1,1,311
15733,283.0,10.0,162.3,3,1,1,311
15734,115.0,43.0,2263.3,4,1,1,411
15735,422.0,19.0,327.68,2,1,1,211
15736,431.0,101.0,1755.52,2,1,1,211
15737,15.0,81.0,1121.21,5,1,1,511
15738,19.0,486.0,13015.42,5,2,2,522
15739,67.0,8.0,449.12,5,1,1,511
15740,50.0,9.0,154.88,5,1,1,511
15741,459.0,12.0,208.62,2,1,1,211
15742,620.0,41.0,156.87,1,1,1,111
15743,17.0,88.0,784.46,5,1,1,511
15744,78.0,3.0,34.8,4,1,1,411
15745,9.0,65.0,1071.24,5,1,1,511
15746,135.0,27.0,182.96,4,1,1,411
15747,13.0,221.0,2560.66,5,2,1,521
15748,41.0,37.0,614.76,5,1,1,511
15749,236.0,14.0,24850.9,3,1,2,312
15750,3.0,640.0,6374.98,5,2,1,521
15751,461.0,130.0,1318.84,2,1,1,211
15752,40.0,597.0,3939.44,5,2,1,521
15753,305.0,1.0,79.2,3,1,1,311
15754,51.0,133.0,3001.86,5,1,1,511
15755,2.0,382.0,5936.95,5,2,1,521
15756,62.0,192.0,532.96,5,1,1,511
15757,66.0,193.0,2940.36,5,1,1,511
15758,25.0,9.0,205.25,5,1,1,511
15759,219.0,17.0,810.98,3,1,1,311
15761,443.0,5.0,143.05,2,1,1,211
15762,66.0,37.0,583.75,5,1,1,511
15763,32.0,61.0,1048.67,5,1,1,511
15764,82.0,259.0,4453.28,4,2,1,421
15765,667.0,25.0,370.63,1,1,1,111
15766,65.0,28.0,799.66,5,1,1,511
15768,116.0,1238.0,15601.09,4,3,2,432
15769,8.0,224.0,84183.52,5,2,3,523
15770,613.0,18.0,321.45,1,1,1,111
15771,605.0,28.0,1006.54,1,1,1,111
15772,419.0,16.0,280.88,2,1,1,211
15773,6.0,47.0,774.52,5,1,1,511
15774,69.0,113.0,1329.94,5,1,1,511
15775,246.0,9.0,150.5,3,1,1,311
15776,134.0,18.0,241.62,4,1,1,411
15777,242.0,41.0,1732.16,3,1,1,311
15778,432.0,17.0,307.95,2,1,1,211
15779,464.0,8.0,124.08,2,1,1,211
15780,184.0,29.0,475.28,4,1,1,411
15781,26.0,21.0,333.56,5,1,1,511
15782,10.0,62.0,3993.3,5,1,1,511
15783,11.0,14.0,246.3,5,1,1,511
15784,468.0,43.0,848.33,2,1,1,211
15785,30.0,244.0,5825.33,5,2,1,521
15786,44.0,482.0,8392.85,5,2,2,522
15787,27.0,206.0,948.05,5,1,1,511
15788,501.0,15.0,215.53,2,1,1,211
15789,359.0,136.0,1932.01,2,1,1,211
15790,11.0,35.0,220.85,5,1,1,511
15791,44.0,179.0,3543.74,5,1,1,511
15792,400.0,57.0,933.84,2,1,1,211
15793,15.0,29.0,2382.92,5,1,1,511
15794,737.0,15.0,777.0,1,1,1,111
15795,150.0,131.0,1979.87,4,1,1,411
15796,2.0,297.0,5157.93,5,2,1,521
15797,114.0,12.0,2821.08,4,1,1,411
15798,493.0,83.0,1535.37,2,1,1,211
15799,76.0,155.0,1424.29,5,1,1,511
15800,108.0,244.0,1242.58,4,2,1,421
15801,47.0,69.0,1042.19,5,1,1,511
15803,52.0,51.0,1929.66,5,1,1,511
15804,1.0,268.0,3848.55,5,2,1,521
15805,24.0,549.0,9812.98,5,2,2,522
15806,47.0,31.0,784.58,5,1,1,511
15807,51.0,88.0,1817.52,5,1,1,511
15808,307.0,801.0,17260.78,3,3,2,332
15809,36.0,53.0,862.88,5,1,1,511
15810,79.0,187.0,2724.8,4,1,1,411
15811,18.0,300.0,3553.37,5,2,1,521
15812,108.0,126.0,5186.17,4,1,1,411
15813,208.0,40.0,1303.91,3,1,1,311
15814,17.0,99.0,2608.34,5,1,1,511
15815,64.0,49.0,2100.6,5,1,1,511
15816,543.0,10.0,93.3,1,1,1,111
15817,421.0,152.0,2766.4,2,1,1,211
15818,589.0,11.0,340.5,1,1,1,111
15819,50.0,260.0,3915.44,5,2,1,521
15820,320.0,17.0,206.98,3,1,1,311
15821,45.0,62.0,570.96,5,1,1,511
15822,4.0,68.0,1817.91,5,1,1,511
15823,373.0,146.0,3300.26,2,1,1,211
15824,454.0,26.0,890.94,2,1,1,211
15825,173.0,20.0,532.94,4,1,1,411
15826,52.0,121.0,2583.13,5,1,1,511
15827,74.0,242.0,3247.09,5,2,1,521
15828,376.0,74.0,1108.82,2,1,1,211
15829,100.0,51.0,636.14,4,1,1,411
15830,30.0,39.0,547.7,5,1,1,511
15831,59.0,68.0,801.76,5,1,1,511
15832,255.0,54.0,836.79,3,1,1,311
15833,738.0,5.0,80.4,1,1,1,111
15834,71.0,379.0,3624.14,5,2,1,521
15835,45.0,50.0,954.09,5,1,1,511
15836,51.0,8.0,117.47,5,1,1,511
15837,65.0,52.0,777.01,5,1,1,511
15838,12.0,208.0,72748.88,5,1,3,513
15839,26.0,65.0,1020.74,5,1,1,511
15840,59.0,28.0,345.66,5,1,1,511
15841,65.0,94.0,2716.5,5,1,1,511
15842,389.0,28.0,528.75,2,1,1,211
15843,304.0,8.0,118.95,3,1,1,311
15844,47.0,11.0,130.74,5,1,1,511
15845,18.0,181.0,4273.65,5,1,1,511
15846,386.0,29.0,107.01,2,1,1,211
15847,39.0,48.0,822.57,5,1,1,511
15848,622.0,35.0,139.94,1,1,1,111
15850,20.0,334.0,1058.72,5,2,1,521
15851,527.0,8.0,109.73,1,1,1,111
15852,187.0,33.0,257.26,4,1,1,411
15853,52.0,30.0,110.8,5,1,1,511
15854,5.0,258.0,5583.81,5,2,1,521
15855,137.0,95.0,1052.72,4,1,1,411
15856,5.0,1134.0,32284.52,5,3,2,532
15857,19.0,24.0,570.48,5,1,1,511
15858,16.0,438.0,3550.94,5,2,1,521
15859,433.0,22.0,438.46,2,1,1,211
15860,41.0,353.0,2402.55,5,2,1,521
15861,13.0,797.0,4229.29,5,3,1,531
15862,9.0,517.0,2574.06,5,2,1,521
15863,26.0,79.0,358.7,5,1,1,511
15864,23.0,25.0,2014.22,5,1,1,511
15865,41.0,127.0,2248.92,5,1,1,511
15866,102.0,45.0,230.53,4,1,1,411
15867,6.0,1031.0,8898.85,5,3,2,532
15868,584.0,4.0,94.53,1,1,1,111
15869,278.0,35.0,323.66,3,1,1,311
15870,33.0,147.0,862.61,5,1,1,511
15871,438.0,5.0,33.1,2,1,1,211
15872,15.0,215.0,795.68,5,2,1,521
15873,493.0,7.0,138.24,2,1,1,211
15874,64.0,364.0,11172.35,5,2,2,522
15875,647.0,25.0,111.72,1,1,1,111
15876,410.0,11.0,1449.14,2,1,1,211
15877,2.0,127.0,440.78,5,1,1,511
15878,562.0,51.0,330.77,1,1,1,111
15879,405.0,183.0,1157.3,2,1,1,211
15880,370.0,104.0,313.28,2,1,1,211
15881,313.0,30.0,438.24,3,1,1,311
15882,199.0,59.0,1098.59,3,1,1,311
15883,3.0,49.0,396.48,5,1,1,511
15884,433.0,15.0,249.7,2,1,1,211
15885,93.0,118.0,1737.57,4,1,1,411
15886,61.0,62.0,1052.87,5,1,1,511
15887,407.0,37.0,1027.15,2,1,1,211
15888,81.0,37.0,402.12,4,1,1,411
15889,157.0,331.0,1497.91,4,2,1,421
15890,395.0,10.0,535.65,2,1,1,211
15891,227.0,62.0,524.52,3,1,1,311
15892,670.0,38.0,128.2,1,1,1,111
15893,482.0,1.0,305.28,2,1,1,211
15894,254.0,41.0,263.55,3,1,1,311
15895,150.0,11.0,179.17,4,1,1,411
15897,195.0,24.0,222.05,3,1,1,311
15898,2.0,636.0,5025.22,5,2,1,521
15899,369.0,4.0,56.25,2,1,1,211
15900,24.0,129.0,890.5,5,1,1,511
15901,17.0,171.0,703.22,5,1,1,511
15902,381.0,18.0,145.01,2,1,1,211
15903,10.0,116.0,8899.62,5,1,2,512
15904,9.0,30.0,164.68,5,1,1,511
15905,544.0,22.0,114.69,1,1,1,111
15906,20.0,205.0,2467.89,5,1,1,511
15907,4.0,249.0,967.45,5,2,1,521
15908,491.0,41.0,764.57,2,1,1,211
15909,174.0,7.0,191.94,4,1,1,411
15910,1.0,628.0,2681.8,5,2,1,521
15911,449.0,260.0,1421.43,2,2,1,221
15912,179.0,95.0,1074.7,4,1,1,411
15913,535.0,1.0,6.3,1,1,1,111
15914,379.0,13.0,205.99,2,1,1,211
15915,402.0,146.0,429.21,2,1,1,211
15916,17.0,313.0,3104.02,5,2,1,521
15917,248.0,155.0,560.63,3,1,1,311
15918,191.0,61.0,582.88,4,1,1,411
15919,20.0,143.0,639.89,5,1,1,511
15920,155.0,108.0,571.64,4,1,1,411
15921,173.0,83.0,802.11,4,1,1,411
15922,373.0,12.0,363.6,2,1,1,211
15923,373.0,21.0,127.08,2,1,1,211
15924,732.0,15.0,102.82,1,1,1,111
15925,195.0,12.0,207.15,3,1,1,311
15926,543.0,7.0,134.44,1,1,1,111
15927,648.0,17.0,123.39,1,1,1,111
15928,657.0,11.0,293.53,1,1,1,111
15929,645.0,1.0,594.0,1,1,1,111
15930,68.0,21.0,426.63,5,1,1,511
15931,429.0,14.0,239.9,2,1,1,211
15932,5.0,119.0,2461.85,5,1,1,511
15933,22.0,74.0,1107.46,5,1,1,511
15934,418.0,29.0,2190.66,2,1,1,211
15935,240.0,11.0,411.82,3,1,1,311
15936,380.0,19.0,282.79,2,1,1,211
15937,65.0,7.0,145.35,5,1,1,511
15938,113.0,39.0,734.81,4,1,1,411
15939,90.0,162.0,9047.64,4,1,2,412
15941,514.0,8.0,244.6,2,1,1,211
15942,134.0,14.0,337.44,4,1,1,411
15943,650.0,12.0,271.29,1,1,1,111
15944,277.0,38.0,2164.24,3,1,1,311
15945,366.0,28.0,646.27,2,1,1,211
15946,503.0,26.0,2304.18,2,1,1,211
15947,83.0,29.0,1708.24,4,1,1,411
15948,9.0,95.0,1509.09,5,1,1,511
15949,17.0,19.0,364.72,5,1,1,511
15950,2.0,395.0,6979.01,5,2,1,521
15951,2.0,61.0,974.52,5,1,1,511
15952,34.0,91.0,806.57,5,1,1,511
15953,16.0,174.0,3314.86,5,1,1,511
15954,590.0,20.0,190.75,1,1,1,111
15955,25.0,345.0,8054.48,5,2,2,522
15956,552.0,18.0,617.6,1,1,1,111
15957,32.0,151.0,930.1,5,1,1,511
15958,75.0,74.0,492.99,5,1,1,511
15959,683.0,78.0,579.49,1,1,1,111
15960,375.0,27.0,394.0,2,1,1,211
15961,380.0,42.0,451.29,2,1,1,211
15962,450.0,58.0,295.83,2,1,1,211
15963,20.0,28.0,470.76,5,1,1,511
15964,664.0,21.0,272.96,1,1,1,111
15965,18.0,354.0,2843.15,5,2,1,521
15966,445.0,30.0,399.58,2,1,1,211
15967,24.0,500.0,3019.2,5,2,1,521
15968,389.0,85.0,418.05,2,1,1,211
15969,3.0,34.0,1043.85,5,1,1,511
15970,304.0,24.0,1017.32,3,1,1,311
15971,18.0,41.0,5211.03,5,1,1,511
15972,457.0,145.0,1810.27,2,1,1,211
15973,236.0,13.0,472.57,3,1,1,311
15974,40.0,177.0,3429.55,5,1,1,511
15975,85.0,24.0,371.01,4,1,1,411
15976,166.0,398.0,1746.64,4,2,1,421
15977,18.0,65.0,1054.73,5,1,1,511
15978,78.0,131.0,3272.62,4,1,1,411
15979,603.0,22.0,329.22,1,1,1,111
15980,89.0,117.0,6546.28,4,1,1,411
15981,25.0,288.0,9284.07,5,2,2,522
15982,606.0,45.0,324.51,1,1,1,111
15983,23.0,260.0,3135.27,5,2,1,521
15984,3.0,742.0,8548.42,5,2,2,522
15985,124.0,105.0,2610.28,4,1,1,411
15986,31.0,25.0,354.42,5,1,1,511
15987,13.0,187.0,1568.65,5,1,1,511
15988,20.0,129.0,770.09,5,1,1,511
15989,376.0,88.0,372.51,2,1,1,211
15990,45.0,180.0,2010.05,5,1,1,511
15991,535.0,6.0,150.55,1,1,1,111
15992,4.0,54.0,896.6,5,1,1,511
15993,9.0,553.0,2759.77,5,2,1,521
15994,55.0,116.0,1198.84,5,1,1,511
15995,415.0,111.0,696.19,2,1,1,211
15996,89.0,181.0,1407.75,4,1,1,411
15998,37.0,1440.0,8220.39,5,3,2,532
15999,736.0,1.0,20.4,1,1,1,111
16000,3.0,9.0,12393.7,5,1,2,512
